case_id,task,resource,start_time,completion_time
82,Create Quotation comparison Map,Karel de Groot,2020-03-25 15:25:46.691977,2020-03-25 15:56:02.766966
14,Send Invoice,Sean Manney,2020-03-26 07:00:00.000000,2020-03-26 07:59:52.383788
167,Analyze Purchase Requisition,Maris Freeman,2020-03-27 08:00:00.000000,2020-03-27 08:27:27.386225
54,Analyze Quotation Comparison Map,Nico Ojenbeer,2020-03-27 08:00:00.000000,2020-03-27 08:34:39.256928
113,Create Quotation comparison Map,Karel de Groot,2020-03-27 08:00:00.000000,2020-03-27 08:38:19.235610
22,Send Invoice,Kiu Kan,2020-03-27 08:00:00.000000,2020-03-27 08:52:55.881363
3,Release Supplier's Invoice,Karalda Nimwada,2020-03-27 09:00:00.000000,2020-03-27 09:32:20.714013
51,Choose best option,Elvira Lores,2020-03-27 09:00:00.000000,2020-03-27 09:32:28.582992
16,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-03-27 09:32:20.714013,2020-03-27 10:01:07.886397
18,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-03-27 10:01:07.886397,2020-03-27 10:30:00.213759
119,Amend Request for Quotation,Clement Duchot,2020-03-27 10:01:07.886397,2020-03-27 10:35:45.761350
98,Analyze Quotation Comparison Map,Clement Duchot,2020-03-27 10:35:45.761350,2020-03-27 11:03:56.055190
145,Analyze Request for Quotation,Francois de Perrier,2020-03-27 10:35:45.761350,2020-03-27 11:05:06.300134
172,Create Request for Quotation,Maris Freeman,2020-03-27 10:35:45.761350,2020-03-27 11:05:09.654403
53,Analyze Quotation Comparison Map,Elvira Lores,2020-03-27 09:32:28.582992,2020-03-27 11:23:36.768676
174,Analyze Purchase Requisition,Maris Freeman,2020-03-27 11:05:09.654403,2020-03-27 11:32:36.237556
196,Create Purchase Requisition,Fjodor Kowalski,2020-03-27 08:00:00.000000,2020-03-27 11:55:35.940067
173,Analyze Purchase Requisition,Maris Freeman,2020-03-27 11:32:36.237556,2020-03-27 12:08:30.920679
198,Create Purchase Requisition,Kim Passa,2020-03-27 09:00:00.000000,2020-03-27 13:49:34.953703
118,Send Request for Quotation to Supplier,Karel de Groot,2020-03-27 09:32:20.714013,2020-03-27 13:50:18.721965
170,Create Request for Quotation,Anna Kaufmann,2020-03-27 08:00:00.000000,2020-03-27 14:15:13.082431
197,Create Purchase Requisition,Nico Ojenbeer,2020-03-27 08:34:39.256928,2020-03-27 14:28:45.384307
201,Create Purchase Requisition,Anna Kaufmann,2020-03-27 14:15:13.082431,2020-03-27 14:42:57.482264
175,Analyze Purchase Requisition,Maris Freeman,2020-03-27 14:42:57.482264,2020-03-27 15:14:02.486899
203,Create Purchase Requisition,Anna Kaufmann,2020-03-27 14:42:57.482264,2020-03-27 15:14:54.172253
144,Create Request for Quotation,Clement Duchot,2020-03-27 11:03:56.055190,2020-03-27 15:27:40.744321
146,Create Request for Quotation,Elvira Lores,2020-03-27 11:32:36.237556,2020-03-27 15:49:31.909579
199,Create Purchase Requisition,Fjodor Kowalski,2020-03-27 11:55:35.940067,2020-03-27 16:01:31.911286
200,Create Purchase Requisition,Kim Passa,2020-03-27 13:49:34.953703,2020-03-27 19:13:18.016212
148,Create Request for Quotation,Elvira Lores,2020-03-27 15:49:31.909579,2020-03-27 19:58:21.746385
202,Create Purchase Requisition,Nico Ojenbeer,2020-03-27 14:28:45.384307,2020-03-27 20:20:58.073173
150,Analyze Request for Quotation,Karel de Groot,2020-03-28 08:00:00.000000,2020-03-28 08:25:10.487103
155,Create Request for Quotation,Tesca Lobes,2020-03-28 08:00:00.000000,2020-03-28 08:26:31.392046
96,Analyze Quotation Comparison Map,Nico Ojenbeer,2020-03-28 08:00:00.000000,2020-03-28 08:30:23.806201
151,Analyze Request for Quotation,Francois de Perrier,2020-03-28 08:00:00.000000,2020-03-28 08:30:41.086663
33,Confirm Purchase Order,Kiu Kan,2020-03-28 08:26:31.392046,2020-03-28 08:54:39.607036
129,Analyze Request for Quotation,Karel de Groot,2020-03-28 08:26:31.392046,2020-03-28 08:55:09.524319
69,Confirm Purchase Order,Karen Clarens,2020-03-28 08:26:31.392046,2020-03-28 08:55:35.956203
31,Release Purchase Order,Tesca Lobes,2020-03-28 08:26:31.392046,2020-03-28 08:56:37.005734
60,Confirm Purchase Order,Sean Manney,2020-03-28 08:30:23.806201,2020-03-28 09:02:50.186173
149,Create Request for Quotation,Esmana Liubiata,2020-03-28 08:00:00.000000,2020-03-28 09:04:11.670621
154,Create Request for Quotation,Francis Odell,2020-03-28 08:00:00.000000,2020-03-28 09:11:29.550486
153,Analyze Request for Quotation,Karel de Groot,2020-03-28 09:00:00.000000,2020-03-28 09:28:50.808985
30,Approve Purchase Order for payment,Magdalena Predutta,2020-03-28 08:26:31.392046,2020-03-28 09:33:12.373694
156,Analyze Request for Quotation,Francois de Perrier,2020-03-28 09:11:29.550486,2020-03-28 09:38:43.016706
50,Deliver Goods Services,Karen Clarens,2020-03-28 08:56:37.005734,2020-03-28 09:49:27.595571
17,Settle Dispute With Supplier,Pedro Alvares,2020-03-28 08:00:00.000000,2020-03-28 09:56:09.536397
26,Send Invoice,Kiu Kan,2020-03-28 08:56:37.005734,2020-03-28 10:04:39.334026
27,Release Supplier's Invoice,Pedro Alvares,2020-03-28 09:56:09.536397,2020-03-28 10:26:04.445405
61,Confirm Purchase Order,Sean Manney,2020-03-28 09:56:09.536397,2020-03-28 10:28:35.185737
85,Analyze Quotation Comparison Map,Immanuel Karagianni,2020-03-28 09:11:29.550486,2020-03-28 11:07:31.649254
48,Settle Conditions With Supplier,Karel de Groot,2020-03-28 09:28:50.808985,2020-03-28 11:37:28.096219
97,Amend Request for Quotation,Nico Ojenbeer,2020-03-28 08:30:23.806201,2020-03-28 12:23:45.126390
128,Amend Request for Quotation,Tesca Lobes,2020-03-28 08:56:37.005734,2020-03-28 12:55:09.177215
177,Analyze Purchase Requisition,Francis Odell,2020-03-28 09:11:29.550486,2020-03-28 13:19:40.090152
184,Create Request for Quotation,Nico Ojenbeer,2020-03-28 13:19:40.090152,2020-03-28 13:44:51.214696
183,Create Request for Quotation,Tesca Lobes,2020-03-28 13:19:40.090152,2020-03-28 13:46:14.245998
19,Release Purchase Order,Immanuel Karagianni,2020-03-28 13:19:40.090152,2020-03-28 13:53:08.726895
180,Create Request for Quotation,Nico Ojenbeer,2020-03-28 13:44:51.214696,2020-03-28 14:12:41.449553
59,Deliver Goods Services,Sean Manney,2020-03-28 13:44:51.214696,2020-03-28 14:16:15.280857
181,Create Request for Quotation,Esmana Liubiata,2020-03-28 13:19:40.090152,2020-03-28 14:17:29.572078
15,Send Invoice,Kiu Kan,2020-03-28 13:19:40.090152,2020-03-28 14:28:08.632712
90,Analyze Request for Quotation,Magdalena Predutta,2020-03-28 09:33:12.373694,2020-03-28 15:07:32.108084
176,Create Request for Quotation,Anna Kaufmann,2020-03-28 09:00:00.000000,2020-03-28 15:25:31.007161
137,Send Request for Quotation to Supplier,Karel de Groot,2020-03-28 13:44:51.214696,2020-03-28 17:39:06.729324
132,Analyze Request for Quotation,Karel de Groot,2020-03-28 17:39:06.729324,2020-03-28 18:07:59.401634
103,Amend Request for Quotation,Tesca Lobes,2020-03-28 13:46:14.245998,2020-03-28 18:21:47.556319
182,Analyze Purchase Requisition,Francis Odell,2020-03-28 13:19:40.090152,2020-03-28 18:35:44.272375
178,Analyze Purchase Requisition,Francis Odell,2020-03-28 18:35:44.272375,2020-03-29 00:45:21.599063
123,Send Request for Quotation to Supplier,Magdalena Predutta,2020-03-29 07:00:00.000000,2020-03-29 07:59:40.447022
77,Settle Conditions With Supplier,Francois de Perrier,2020-03-29 06:00:00.000000,2020-03-29 08:14:49.179784
138,Analyze Request for Quotation,Karel de Groot,2020-03-29 08:00:00.000000,2020-03-29 08:32:09.762679
134,Analyze Request for Quotation,Francois de Perrier,2020-03-29 08:14:49.179784,2020-03-29 08:40:04.322756
62,Choose best option,Kim Passa,2020-03-29 08:00:00.000000,2020-03-29 08:50:41.445443
34,Confirm Purchase Order,Sean Manney,2020-03-29 08:32:09.762679,2020-03-29 08:56:45.598017
152,Create Request for Quotation,Fjodor Kowalski,2020-03-29 08:00:00.000000,2020-03-29 08:57:53.024670
136,Analyze Request for Quotation,Karel de Groot,2020-03-29 08:32:09.762679,2020-03-29 09:00:36.421597
206,Create Purchase Requisition,Anna Kaufmann,2020-03-29 09:00:00.000000,2020-03-29 09:31:27.767023
208,Create Purchase Requisition,Anna Kaufmann,2020-03-29 09:31:27.767023,2020-03-29 10:01:18.323939
209,Create Purchase Requisition,Anne Olwada,2020-03-29 10:00:00.000000,2020-03-29 10:28:35.354874
210,Create Purchase Requisition,Anna Kaufmann,2020-03-29 10:01:18.323939,2020-03-29 10:30:54.327084
211,Create Purchase Requisition,Anne Olwada,2020-03-29 10:28:35.354874,2020-03-29 10:57:23.917575
139,Analyze Request for Quotation,Karel de Groot,2020-03-29 10:28:35.354874,2020-03-29 10:58:03.714022
99,Amend Request for Quotation,Miu Hanwan,2020-03-29 08:00:00.000000,2020-03-29 12:05:04.730559
122,Send Request for Quotation to Supplier,Francois de Perrier,2020-03-29 08:40:04.322756,2020-03-29 12:49:49.967087
135,Amend Request for Quotation,Immanuel Karagianni,2020-03-29 08:32:09.762679,2020-03-29 12:54:28.713373
207,Create Purchase Requisition,Esmana Liubiata,2020-03-29 09:00:00.000000,2020-03-29 12:54:48.852860
205,Create Purchase Requisition,Fjodor Kowalski,2020-03-29 08:57:53.024670,2020-03-29 13:24:16.965222
131,Analyze Request for Quotation,Magdalena Predutta,2020-03-29 07:59:40.447022,2020-03-29 13:41:15.234122
179,Analyze Purchase Requisition,Francis Odell,2020-03-29 08:00:00.000000,2020-03-29 14:23:14.085103
204,Create Purchase Requisition,Kim Passa,2020-03-29 08:50:41.445443,2020-03-29 15:06:38.674464
95,Create Quotation comparison Map,Francois de Perrier,2020-04-01 08:00:00.000000,2020-04-01 08:30:42.180053
23,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-04-01 08:00:00.000000,2020-04-01 08:33:42.744369
80,Create Purchase Order,Karel de Groot,2020-04-01 08:00:00.000000,2020-04-01 08:59:06.728358
101,Create Quotation comparison Map,Francois de Perrier,2020-04-01 08:30:42.180053,2020-04-01 09:01:54.098013
105,Create Quotation comparison Map,Francois de Perrier,2020-04-01 09:01:54.098013,2020-04-01 09:27:06.893674
157,Create Request for Quotation,Tesca Lobes,2020-04-01 09:01:54.098013,2020-04-01 09:32:48.728001
133,Amend Request for Quotation,Clement Duchot,2020-04-01 09:01:54.098013,2020-04-01 09:36:31.868220
49,Deliver Goods Services,Kiu Kan,2020-04-01 09:01:54.098013,2020-04-01 09:52:22.542487
81,Create Purchase Order,Karel de Groot,2020-04-01 08:59:06.728358,2020-04-01 09:58:42.147402
160,Create Request for Quotation,Tesca Lobes,2020-04-01 09:32:48.728001,2020-04-01 10:07:29.638153
140,Analyze Request for Quotation,Karel de Groot,2020-04-01 10:00:00.000000,2020-04-01 10:30:06.127495
43,Confirm Purchase Order,Kiu Kan,2020-04-01 10:30:06.127495,2020-04-01 10:57:06.189114
112,Analyze Request for Quotation,Karel de Groot,2020-04-01 10:30:06.127495,2020-04-01 10:57:37.080317
57,Analyze Request for Quotation,Karel de Groot,2020-04-01 10:57:37.080317,2020-04-01 11:25:52.750866
106,Analyze Request for Quotation,Karel de Groot,2020-04-01 11:25:52.750866,2020-04-01 11:52:54.242473
108,Amend Request for Quotation,Kim Passa,2020-04-01 08:30:42.180053,2020-04-01 12:26:11.912351
120,Send Request for Quotation to Supplier,Francois de Perrier,2020-04-01 09:27:06.893674,2020-04-01 13:10:33.464204
125,Amend Request for Quotation,Esmana Liubiata,2020-04-01 09:01:54.098013,2020-04-01 13:14:21.300073
109,Amend Request for Quotation,Immanuel Karagianni,2020-04-01 09:27:06.893674,2020-04-01 13:20:19.346326
159,Analyze Request for Quotation,Francois de Perrier,2020-04-01 13:10:33.464204,2020-04-01 13:44:53.119989
163,Create Request for Quotation,Clement Duchot,2020-04-01 09:36:31.868220,2020-04-01 13:52:29.680132
162,Analyze Request for Quotation,Francois de Perrier,2020-04-01 13:44:53.119989,2020-04-01 14:13:15.317126
141,Analyze Request for Quotation,Magdalena Predutta,2020-04-01 08:00:00.000000,2020-04-01 14:18:20.689566
42,Confirm Purchase Order,Sean Manney,2020-04-01 14:13:15.317126,2020-04-01 14:41:07.509166
102,Analyze Quotation Comparison Map,Clement Duchot,2020-04-01 14:13:15.317126,2020-04-01 14:44:00.224007
158,Analyze Request for Quotation,Francois de Perrier,2020-04-01 14:13:15.317126,2020-04-01 14:48:28.917569
74,Send Request for Quotation to Supplier,Karel de Groot,2020-04-01 11:52:54.242473,2020-04-01 15:43:03.773910
165,Create Request for Quotation,Alberto Duport,2020-04-01 10:00:00.000000,2020-04-01 16:08:26.154638
13,Release Supplier's Invoice,Karalda Nimwada,2020-04-02 08:00:00.000000,2020-04-02 08:29:08.345551
38,Release Purchase Order,Elvira Lores,2020-04-02 08:00:00.000000,2020-04-02 08:34:07.877464
117,Amend Request for Quotation,Tesca Lobes,2020-04-02 08:00:00.000000,2020-04-02 12:20:10.431019
100,Analyze Quotation Comparison Map,Clement Duchot,2020-04-03 08:00:00.000000,2020-04-03 08:28:00.172064
186,Analyze Purchase Requisition,Francis Odell,2020-04-03 08:00:00.000000,2020-04-03 15:05:57.617636
25,Pay Invoice,Pedro Alvares,2020-04-04 08:00:00.000000,2020-04-04 08:28:13.546575
46,Approve Purchase Order for payment,Karel de Groot,2020-04-04 08:00:00.000000,2020-04-04 08:49:56.252093
20,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-04-04 09:00:00.000000,2020-04-04 09:28:16.200169
41,Release Purchase Order,Anne Olwada,2020-04-04 09:00:00.000000,2020-04-04 09:30:30.232109
52,Deliver Goods Services,Kiu Kan,2020-04-04 09:00:00.000000,2020-04-04 09:49:15.724618
87,Send Request for Quotation to Supplier,Magdalena Predutta,2020-04-04 09:00:00.000000,2020-04-04 10:14:49.953566
40,Settle Conditions With Supplier,Karel de Groot,2020-04-04 09:00:00.000000,2020-04-04 10:45:50.949154
71,Create Purchase Order,Magdalena Predutta,2020-04-04 10:14:49.953566,2020-04-04 11:04:00.940673
32,Confirm Purchase Order,Kiu Kan,2020-04-04 10:45:50.949154,2020-04-04 11:12:38.774194
164,Analyze Request for Quotation,Karel de Groot,2020-04-04 10:45:50.949154,2020-04-04 11:14:48.614460
190,Create Request for Quotation,Esmana Liubiata,2020-04-04 10:45:50.949154,2020-04-04 11:49:31.529900
185,Analyze Purchase Requisition,Francis Odell,2020-04-04 09:00:00.000000,2020-04-04 14:34:53.483081
83,Create Purchase Order,Francois de Perrier,2020-04-04 09:00:00.000000,2020-04-04 15:10:47.124495
212,Create Purchase Requisition,Tesca Lobes,2020-04-04 10:45:50.949154,2020-04-04 15:53:02.629128
187,Create Request for Quotation,Anne Olwada,2020-04-04 10:45:50.949154,2020-04-04 16:40:27.785373
142,Analyze Purchase Requisition,Francis Odell,2020-04-04 14:34:53.483081,2020-04-04 20:52:04.413516
189,Analyze Purchase Requisition,Francis Odell,2020-04-04 20:52:04.413516,2020-04-05 03:04:27.435226
21,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-04-05 08:00:00.000000,2020-04-05 08:28:19.528239
114,Analyze Request for Quotation,Karel de Groot,2020-04-05 08:00:00.000000,2020-04-05 08:28:53.659767
191,Create Request for Quotation,Fjodor Kowalski,2020-04-05 08:00:00.000000,2020-04-05 08:52:56.848499
194,Create Request for Quotation,Esmana Liubiata,2020-04-05 08:00:00.000000,2020-04-05 09:05:59.011859
192,Analyze Purchase Requisition,Francis Odell,2020-04-05 03:04:27.435226,2020-04-05 09:15:20.825339
2,Pay Invoice,Karalda Nimwada,2020-04-05 08:52:56.848499,2020-04-05 09:24:18.058263
169,Analyze Request for Quotation,Karel de Groot,2020-04-05 08:52:56.848499,2020-04-05 09:25:17.743754
166,Analyze Request for Quotation,Francois de Perrier,2020-04-05 08:52:56.848499,2020-04-05 09:26:56.037996
58,Choose best option,Esmana Liubiata,2020-04-05 09:25:17.743754,2020-04-05 09:51:56.873674
171,Analyze Request for Quotation,Francois de Perrier,2020-04-05 09:26:56.037996,2020-04-05 10:00:08.549318
64,Settle Conditions With Supplier,Karel de Groot,2020-04-05 09:25:17.743754,2020-04-05 11:38:20.749627
126,Amend Request for Quotation,Fjodor Kowalski,2020-04-05 08:52:56.848499,2020-04-05 12:43:21.954640
143,Analyze Request for Quotation,Magdalena Predutta,2020-04-05 08:52:56.848499,2020-04-05 15:28:51.190192
195,Analyze Purchase Requisition,Francis Odell,2020-04-05 09:25:17.743754,2020-04-05 15:35:27.887269
44,Approve Purchase Order for payment,Magdalena Predutta,2020-04-05 15:35:27.887269,2020-04-05 16:43:24.583776
188,Analyze Purchase Requisition,Francis Odell,2020-04-05 15:35:27.887269,2020-04-05 21:30:17.575692
115,Analyze Quotation Comparison Map,Clement Duchot,2020-04-08 08:00:00.000000,2020-04-08 08:28:10.390766
213,Create Purchase Requisition,Alberto Duport,2020-04-08 08:00:00.000000,2020-04-08 08:29:12.467481
193,Analyze Purchase Requisition,Heinz Gutschmidt,2020-04-08 08:00:00.000000,2020-04-08 08:31:55.432851
14,Release Supplier's Invoice,Pedro Alvares,2020-04-08 08:00:00.000000,2020-04-08 08:33:52.680536
215,Create Purchase Requisition,Alberto Duport,2020-04-08 08:29:12.467481,2020-04-08 08:58:34.016929
167,Create Request for Quotation,Heinz Gutschmidt,2020-04-08 08:31:55.432851,2020-04-08 09:01:55.469191
214,Create Purchase Requisition,Clement Duchot,2020-04-08 08:28:10.390766,2020-04-08 09:16:03.142090
22,Release Supplier's Invoice,Pedro Alvares,2020-04-08 09:00:00.000000,2020-04-08 09:29:12.292500
113,Analyze Quotation Comparison Map,Miu Hanwan,2020-04-08 09:00:00.000000,2020-04-08 09:34:01.934468
3,Authorize Supplier's Invoice payment,Pedro Alvares,2020-04-08 09:34:01.934468,2020-04-08 10:05:53.359839
54,Choose best option,Alberto Duport,2020-04-08 08:58:34.016929,2020-04-08 10:09:43.766875
82,Analyze Quotation Comparison Map,Esmana Liubiata,2020-04-08 08:00:00.000000,2020-04-08 10:10:55.093788
216,Create Purchase Requisition,Clement Duchot,2020-04-08 09:16:03.142090,2020-04-08 10:14:16.717579
16,Pay Invoice,Pedro Alvares,2020-04-08 10:05:53.359839,2020-04-08 10:31:07.931499
196,Create Request for Quotation,Heinz Gutschmidt,2020-04-08 10:31:07.931499,2020-04-08 10:57:50.809753
119,Analyze Request for Quotation,Francois de Perrier,2020-04-08 10:31:07.931499,2020-04-08 11:00:24.935882
18,Pay Invoice,Pedro Alvares,2020-04-08 10:31:07.931499,2020-04-08 11:02:00.391492
53,Choose best option,Esmana Liubiata,2020-04-08 10:31:07.931499,2020-04-08 11:02:09.939933
98,Choose best option,Christian Francois,2020-04-08 10:31:07.931499,2020-04-08 11:07:31.728536
218,Create Purchase Requisition,Clement Duchot,2020-04-08 10:31:07.931499,2020-04-08 11:24:17.135115
51,Settle Conditions With Supplier,Karel de Groot,2020-04-08 09:34:01.934468,2020-04-08 11:41:09.673785
145,Amend Request for Quotation,Francis Odell,2020-04-08 10:31:07.931499,2020-04-08 14:19:06.816236
219,Create Purchase Requisition,Esmana Liubiata,2020-04-08 11:02:09.939933,2020-04-08 14:51:23.456325
118,Create Quotation comparison Map,Karel de Groot,2020-04-08 14:19:06.816236,2020-04-08 14:51:46.784655
170,Analyze Request for Quotation,Francois de Perrier,2020-04-08 14:19:06.816236,2020-04-08 14:51:53.093816
172,Analyze Request for Quotation,Magdalena Predutta,2020-04-08 10:31:07.931499,2020-04-08 16:26:59.865141
217,Create Purchase Requisition,Miu Hanwan,2020-04-08 09:34:01.934468,2020-04-08 16:49:58.035808
174,Create Request for Quotation,Alberto Duport,2020-04-08 10:31:07.931499,2020-04-08 17:25:20.183318
198,Analyze Purchase Requisition,Francis Odell,2020-04-08 14:19:06.816236,2020-04-08 20:30:26.752847
197,Analyze Purchase Requisition,Francis Odell,2020-04-08 20:30:26.752847,2020-04-09 02:51:20.774029
201,Analyze Purchase Requisition,Francis Odell,2020-04-09 02:51:20.774029,2020-04-09 07:37:21.746127
144,Analyze Request for Quotation,Karel de Groot,2020-04-09 08:00:00.000000,2020-04-09 08:30:09.897500
